header,type,class,mechanism,group,snp,Can be confirmed,Cluster_ID,Cluster_other_groups,Cluster_classes
MEG_3540|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC,,,108,AMPC,betalactams
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC,,,108,AMPC,betalactams
MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC,,,108,AMPC,betalactams
MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC,,,108,AMPC,betalactams
MEG_4188|Drugs|Metronidazole|NIM_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,NIM nitroimidazole reductase,NIMI,,,109,,Metronidazole
MEG_4189|Drugs|Metronidazole|NIM_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,NIM nitroimidazole reductase,NIMI,,,109,,Metronidazole
MEG_4190|Drugs|Metronidazole|NIM_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,NIM nitroimidazole reductase,NIMI,,,109,,Metronidazole
MEG_4191|Drugs|Metronidazole|NIM_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,NIM nitroimidazole reductase,NIMI,,,109,,Metronidazole
MEG_4192|Drugs|Metronidazole|NIM_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,NIM nitroimidazole reductase,NIMI,,,109,,Metronidazole
MEG_4193|Drugs|Metronidazole|NIM_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,NIM nitroimidazole reductase,NIMI,,,109,,Metronidazole
MEG_11494|Drugs|Metronidazole|NIM_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,NIM nitroimidazole reductase,NIMI,,,109,,Metronidazole
MEG_11495|Drugs|Metronidazole|NIM_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,NIM nitroimidazole reductase,NIMI,,,109,,Metronidazole
MEG_11496|Drugs|Metronidazole|NIM_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,NIM nitroimidazole reductase,NIMI,,,109,,Metronidazole
MEG_11497|Drugs|Metronidazole|NIM_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,NIM nitroimidazole reductase,NIMI,,,109,,Metronidazole
MEG_11498|Drugs|Metronidazole|NIM_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,NIM nitroimidazole reductase,NIMI,,,109,,Metronidazole
MEG_5858|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,Drugs,Fluoroquinolones,Quinolone active efflux,QEPA,,,110,,Fluoroquinolones
MEG_5859|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,Drugs,Fluoroquinolones,Quinolone active efflux,QEPA,,,110,,Fluoroquinolones
MEG_5860|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,Drugs,Fluoroquinolones,Quinolone active efflux,QEPA,,,110,,Fluoroquinolones
MEG_5861|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,Drugs,Fluoroquinolones,Quinolone active efflux,QEPA,,,110,,Fluoroquinolones
MEG_5862|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,Drugs,Fluoroquinolones,Quinolone active efflux,QEPA,,,110,,Fluoroquinolones
MEG_5863|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,Drugs,Fluoroquinolones,Quinolone active efflux,QEPA,,,110,,Fluoroquinolones
MEG_5864|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,Drugs,Fluoroquinolones,Quinolone active efflux,QEPA,,,110,,Fluoroquinolones
MEG_5865|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,Drugs,Fluoroquinolones,Quinolone active efflux,QEPA,,,110,,Fluoroquinolones
MEG_5866|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,Drugs,Fluoroquinolones,Quinolone active efflux,QEPA,,,110,,Fluoroquinolones
MEG_5867|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,Drugs,Fluoroquinolones,Quinolone active efflux,QEPA,,,110,,Fluoroquinolones
MEG_10204|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,Drugs,Fluoroquinolones,Quinolone active efflux,QEPA,,,110,,Fluoroquinolones
MEG_1569|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATA,,,111,,Phenicol
MEG_1570|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATA,,,111,,Phenicol
MEG_1571|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATA,,,111,,Phenicol
MEG_1572|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATA,,,111,,Phenicol
MEG_1573|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATA,,,111,,Phenicol
MEG_1574|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATA,,,111,,Phenicol
MEG_1575|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATA,,,111,,Phenicol
MEG_1579|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATA,,,111,,Phenicol
MEG_1581|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATA,,,111,,Phenicol
MEG_1586|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATA,,,111,,Phenicol
MEG_1591|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATA,,,111,,Phenicol
MEG_3186|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA,RequiresSNPConfirmation,Yes,112,,Fluoroquinolones
MEG_3191|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA,RequiresSNPConfirmation,Yes,112,,Fluoroquinolones
MEG_3199|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA,RequiresSNPConfirmation,Yes,112,,Fluoroquinolones
MEG_3207|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA,RequiresSNPConfirmation,Yes,112,,Fluoroquinolones
MEG_3221|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA,RequiresSNPConfirmation,Yes,112,,Fluoroquinolones
MEG_3222|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA,RequiresSNPConfirmation,Yes,112,,Fluoroquinolones
MEG_3223|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA,RequiresSNPConfirmation,Yes,112,,Fluoroquinolones
MEG_3229|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA,RequiresSNPConfirmation,Yes,112,,Fluoroquinolones
MEG_3230|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA,RequiresSNPConfirmation,Yes,112,,Fluoroquinolones
MEG_3233|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA,RequiresSNPConfirmation,Yes,112,,Fluoroquinolones
MEG_3236|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA,RequiresSNPConfirmation,Yes,112,,Fluoroquinolones
MEG_5332|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,Yes,113,,Fluoroquinolones
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,Yes,113,,Fluoroquinolones
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,Yes,113,,Fluoroquinolones
MEG_5342|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,Yes,113,,Fluoroquinolones
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,Yes,113,,Fluoroquinolones
MEG_5353|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,Yes,113,,Fluoroquinolones
MEG_5361|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,Yes,113,,Fluoroquinolones
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,Yes,113,,Fluoroquinolones
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,No,113,,Fluoroquinolones
MEG_8446|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,No,113,,Fluoroquinolones
MEG_11441|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,No,113,,Fluoroquinolones
MEG_25|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,114,,Aminoglycosides
MEG_26|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,114,,Aminoglycosides
MEG_27|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,114,,Aminoglycosides
MEG_28|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,114,,Aminoglycosides
MEG_29|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,114,,Aminoglycosides
MEG_30|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,114,,Aminoglycosides
MEG_43|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,114,,Aminoglycosides
MEG_59|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,114,,Aminoglycosides
MEG_63|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,114,,Aminoglycosides
MEG_67|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,114,,Aminoglycosides
MEG_5366|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE,RequiresSNPConfirmation,Yes,115,GRLB; PAREF,Aminocoumarins; Fluoroquinolones
MEG_5379|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE,RequiresSNPConfirmation,Yes,115,GRLB; PAREF,Aminocoumarins; Fluoroquinolones
MEG_5383|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE,RequiresSNPConfirmation,Yes,115,GRLB; PAREF,Aminocoumarins; Fluoroquinolones
MEG_5384|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE,RequiresSNPConfirmation,Yes,115,GRLB; PAREF,Aminocoumarins; Fluoroquinolones
MEG_5387|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE,RequiresSNPConfirmation,Yes,115,GRLB; PAREF,Aminocoumarins; Fluoroquinolones
MEG_5390|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE,RequiresSNPConfirmation,Yes,115,GRLB; PAREF,Aminocoumarins; Fluoroquinolones
MEG_5391|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE,RequiresSNPConfirmation,Yes,115,GRLB; PAREF,Aminocoumarins; Fluoroquinolones
MEG_5395|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PAREF,RequiresSNPConfirmation,Yes,115,GRLB; PARE,Aminocoumarins; Fluoroquinolones
MEG_8143|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLB|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GRLB,RequiresSNPConfirmation,No,115,PARE; PAREF,Aminocoumarins; Fluoroquinolones
MEG_8450|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE,RequiresSNPConfirmation,No,115,GRLB; PAREF,Aminocoumarins; Fluoroquinolones
MEG_77|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,116,,Aminoglycosides
MEG_78|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,116,,Aminoglycosides
MEG_79|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,116,,Aminoglycosides
MEG_80|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,116,,Aminoglycosides
MEG_81|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,116,,Aminoglycosides
MEG_82|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,116,,Aminoglycosides
MEG_287|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,116,,Aminoglycosides
MEG_289|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,116,,Aminoglycosides
MEG_291|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,116,,Aminoglycosides
MEG_292|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,116,,Aminoglycosides
MEG_7676|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,Drugs,Multi-drug resistance,Multi-drug ABC efflux pumps,VGA,,,117,,Multi-drug_resistance
MEG_7677|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,Drugs,Multi-drug resistance,Multi-drug ABC efflux pumps,VGA,,,117,,Multi-drug_resistance
MEG_7678|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,Drugs,Multi-drug resistance,Multi-drug ABC efflux pumps,VGA,,,117,,Multi-drug_resistance
MEG_7679|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,Drugs,Multi-drug resistance,Multi-drug ABC efflux pumps,VGA,,,117,,Multi-drug_resistance
MEG_7680|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,Drugs,Multi-drug resistance,Multi-drug ABC efflux pumps,VGA,,,117,,Multi-drug_resistance
MEG_7681|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,Drugs,Multi-drug resistance,Multi-drug ABC efflux pumps,VGA,,,117,,Multi-drug_resistance
MEG_7684|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,Drugs,Multi-drug resistance,Multi-drug ABC efflux pumps,VGA,,,117,,Multi-drug_resistance
MEG_7685|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,Drugs,Multi-drug resistance,Multi-drug ABC efflux pumps,VGA,,,117,,Multi-drug_resistance
MEG_7686|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,Drugs,Multi-drug resistance,Multi-drug ABC efflux pumps,VGA,,,117,,Multi-drug_resistance
MEG_7687|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,Drugs,Multi-drug resistance,Multi-drug ABC efflux pumps,VGA,,,117,,Multi-drug_resistance
MEG_3523|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1,,,118,,betalactams
MEG_3524|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1,,,118,,betalactams
MEG_3525|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1,,,118,,betalactams
MEG_3526|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1,,,118,,betalactams
MEG_3527|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1,,,118,,betalactams
MEG_3528|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1,,,118,,betalactams
MEG_3529|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1,,,118,,betalactams
MEG_3530|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1,,,118,,betalactams
MEG_3531|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1,,,118,,betalactams
MEG_3533|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1,,,118,,betalactams
MEG_4738|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA,,,119,,betalactams
MEG_4739|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA,,,119,,betalactams
MEG_4740|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA,,,119,,betalactams
MEG_4753|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA,,,119,,betalactams
MEG_4779|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA,,,119,,betalactams
MEG_5155|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA,,,119,,betalactams
MEG_5213|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA,,,119,,betalactams
MEG_5242|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA,,,119,,betalactams
MEG_8299|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA,,,119,,betalactams
MEG_9834|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA,,,119,,betalactams
MEG_20|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,120,,Aminoglycosides
MEG_21|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,120,,Aminoglycosides
MEG_41|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,120,,Aminoglycosides
MEG_44|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,120,,Aminoglycosides
MEG_45|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,120,,Aminoglycosides
MEG_46|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,120,,Aminoglycosides
MEG_60|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,120,,Aminoglycosides
MEG_61|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,120,,Aminoglycosides
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,120,,Aminoglycosides
MEG_7869|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3,,,120,,Aminoglycosides
MEG_2369|Drugs|betalactams|Class_A_betalactamases|CTX,Drugs,betalactams,Class A betalactamases,CTX,,,121,,betalactams
